,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
868,Madonna,Material Girl,22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4
869,Billy Joel,Just the Way You Are,49MHCPzvMLXhRjDantBMVH,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4
870,Tim Buckley,Song to the Siren,5ckwOX7SVzt9OISbGkD299,0.577,0.0513,4,-21.308,1,0.033,0.845,0.000144,0.106,0.0681,68.39,audio_features,spotify:track:5ckwOX7SVzt9OISbGkD299,https://api.spotify.com/v1/tracks/5ckwOX7SVzt9OISbGkD299,https://api.spotify.com/v1/audio-analysis/5ckwOX7SVzt9OISbGkD299,208400,4
871,Brandy and Monica,The Boy Is Mine,30lxTiMzVRxp6wLcTn6awC,0.693,0.665,1,-7.235,0,0.0421,0.246,0.0001,0.0815,0.683,93.044,audio_features,spotify:track:30lxTiMzVRxp6wLcTn6awC,https://api.spotify.com/v1/tracks/30lxTiMzVRxp6wLcTn6awC,https://api.spotify.com/v1/audio-analysis/30lxTiMzVRxp6wLcTn6awC,240053,4
872,Merle Haggard,Mama Tried,6h3YJ05BovN1Pgk145J3r9,0.738,0.538,2,-10.118,1,0.0374,0.719,1.35e-05,0.0653,0.81,97.487,audio_features,spotify:track:6h3YJ05BovN1Pgk145J3r9,https://api.spotify.com/v1/tracks/6h3YJ05BovN1Pgk145J3r9,https://api.spotify.com/v1/audio-analysis/6h3YJ05BovN1Pgk145J3r9,134453,4
873,Lorraine Ellison,Stay with Me,0vV3IUO4fhuDeHggZqnsI0,0.297,0.447,0,-4.698,1,0.03,0.642,4.37e-05,0.163,0.276,127.084,audio_features,spotify:track:0vV3IUO4fhuDeHggZqnsI0,https://api.spotify.com/v1/tracks/0vV3IUO4fhuDeHggZqnsI0,https://api.spotify.com/v1/audio-analysis/0vV3IUO4fhuDeHggZqnsI0,209533,3
874,Clyde McPhatter & The Drifters,Money Honey,60fKMm3ts4mBzvfCityzUg,0.605,0.695,5,-5.59,1,0.0528,0.845,0.0,0.478,0.812,126.887,audio_features,spotify:track:60fKMm3ts4mBzvfCityzUg,https://api.spotify.com/v1/tracks/60fKMm3ts4mBzvfCityzUg,https://api.spotify.com/v1/audio-analysis/60fKMm3ts4mBzvfCityzUg,174656,4
875,The Carter Family,Can the Circle Be Unbroken (Bye and Bye),0hlvq1AsRKPYgAnshziWzZ,0.635,0.111,8,-19.504,1,0.0385,0.98,1.94e-06,0.118,0.69,97.652,audio_features,spotify:track:0hlvq1AsRKPYgAnshziWzZ,https://api.spotify.com/v1/tracks/0hlvq1AsRKPYgAnshziWzZ,https://api.spotify.com/v1/audio-analysis/0hlvq1AsRKPYgAnshziWzZ,198667,4
876,Janet Jackson,Nasty,07OzC5JlcaDwEkzWmvqp6y,0.839,0.89,1,-11.697,0,0.0628,0.452,0.0224,0.0866,0.575,103.652,audio_features,spotify:track:07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/tracks/07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/audio-analysis/07OzC5JlcaDwEkzWmvqp6y,243133,4
877,Blondie,Rapture,6F2vo4sxRNQ58VYe3pdiaL,0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,audio_features,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,https://api.spotify.com/v1/tracks/6F2vo4sxRNQ58VYe3pdiaL,https://api.spotify.com/v1/audio-analysis/6F2vo4sxRNQ58VYe3pdiaL,299373,4
878,Coleman Hawkins,Body and Soul,2xm9ihELo6xwrRKrBbPql9,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,audio_features,spotify:track:2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/tracks/2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/audio-analysis/2xm9ihELo6xwrRKrBbPql9,182360,4
879,Queen & David Bowie,Under Pressure,11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4
880,Queens of the Stone Age,Feel Good Hit of the Summer,7qTZ3NYt0p2Bdyaq4YS6UL,0.333,0.935,11,-5.768,1,0.178,0.0176,0.000476,0.176,0.516,164.926,audio_features,spotify:track:7qTZ3NYt0p2Bdyaq4YS6UL,https://api.spotify.com/v1/tracks/7qTZ3NYt0p2Bdyaq4YS6UL,https://api.spotify.com/v1/audio-analysis/7qTZ3NYt0p2Bdyaq4YS6UL,163627,4
881,David Bowie,Ashes to Ashes,37CRPk0L5ZpfPeePEPwE0t,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160,4
882,Suede,Animal Nitrate,2LvD3a2C0Jt0r0jW5bwOuU,0.237,0.906,6,-5.124,1,0.0483,0.458,0.0,0.0794,0.26,99.806,audio_features,spotify:track:2LvD3a2C0Jt0r0jW5bwOuU,https://api.spotify.com/v1/tracks/2LvD3a2C0Jt0r0jW5bwOuU,https://api.spotify.com/v1/audio-analysis/2LvD3a2C0Jt0r0jW5bwOuU,206333,4
883,Squeeze,Up the Junction,1zU0kAJdEPyRs4x5gkQQER,0.498,0.536,9,-12.974,1,0.0533,0.359,0.000106,0.092,0.886,120.704,audio_features,spotify:track:1zU0kAJdEPyRs4x5gkQQER,https://api.spotify.com/v1/tracks/1zU0kAJdEPyRs4x5gkQQER,https://api.spotify.com/v1/audio-analysis/1zU0kAJdEPyRs4x5gkQQER,191320,4
884,Frank Sinatra,I've Got You Under My Skin,2DiKZXh31aHrOUTfNjVXpJ,0.537,0.597,1,-8.081,1,0.394,0.719,0.0,0.828,0.699,137.355,audio_features,spotify:track:2DiKZXh31aHrOUTfNjVXpJ,https://api.spotify.com/v1/tracks/2DiKZXh31aHrOUTfNjVXpJ,https://api.spotify.com/v1/audio-analysis/2DiKZXh31aHrOUTfNjVXpJ,207653,4
885,The Charlatans,The Only One I Know,7ziicmUOzWXAkdPriOmFk9,0.546,0.572,5,-13.104,1,0.0319,0.0701,0.000731,0.079,0.529,113.312,audio_features,spotify:track:7ziicmUOzWXAkdPriOmFk9,https://api.spotify.com/v1/tracks/7ziicmUOzWXAkdPriOmFk9,https://api.spotify.com/v1/audio-analysis/7ziicmUOzWXAkdPriOmFk9,238120,4
886,The Wailers,Stir It Up,3sqZDdEO5viqNqMCNem5m5,0.76,0.462,9,-11.003,1,0.103,0.621,0.32,0.0758,0.905,146.655,audio_features,spotify:track:3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/tracks/3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/audio-analysis/3sqZDdEO5viqNqMCNem5m5,332400,4
887,R.E.M.,Drive,3geRffSf6eAruhg23RkpKV,0.467,0.432,7,-11.753,1,0.0283,0.175,0.001,0.226,0.238,142.642,audio_features,spotify:track:3geRffSf6eAruhg23RkpKV,https://api.spotify.com/v1/tracks/3geRffSf6eAruhg23RkpKV,https://api.spotify.com/v1/audio-analysis/3geRffSf6eAruhg23RkpKV,271333,4
888,Shirley and Co.,Shame Shame Shame,2RvoIv22fdI9Uhife5zdDl,0.734,0.743,7,-8.085,1,0.161,0.252,0.0362,0.15,0.767,101.609,audio_features,spotify:track:2RvoIv22fdI9Uhife5zdDl,https://api.spotify.com/v1/tracks/2RvoIv22fdI9Uhife5zdDl,https://api.spotify.com/v1/audio-analysis/2RvoIv22fdI9Uhife5zdDl,245787,4
889,Martha and The Muffins,Echo Beach,08gcSzRD66Dc7z3x6yigol,0.53,0.906,7,-4.934,1,0.0565,0.127,1.86e-06,0.0575,0.626,81.774,audio_features,spotify:track:08gcSzRD66Dc7z3x6yigol,https://api.spotify.com/v1/tracks/08gcSzRD66Dc7z3x6yigol,https://api.spotify.com/v1/audio-analysis/08gcSzRD66Dc7z3x6yigol,214933,4
890,Robert Palmer,Addicted to Love,5izGeTxueiFX1UPFGohY9w,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,audio_features,spotify:track:5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640,4
891,Gang of Four,Damaged Goods,0Nn4RrvVfwSSLDvkhdRc1n,0.75,0.79,0,-5.935,1,0.116,0.0148,0.0115,0.111,0.946,157.432,audio_features,spotify:track:0Nn4RrvVfwSSLDvkhdRc1n,https://api.spotify.com/v1/tracks/0Nn4RrvVfwSSLDvkhdRc1n,https://api.spotify.com/v1/audio-analysis/0Nn4RrvVfwSSLDvkhdRc1n,206787,4
892,Dolly Parton,Coat of Many Colors,1l2Xmg54EUr3TDzNIaCr1z,0.624,0.257,5,-13.341,1,0.0444,0.93,7.56e-05,0.138,0.681,85.617,audio_features,spotify:track:1l2Xmg54EUr3TDzNIaCr1z,https://api.spotify.com/v1/tracks/1l2Xmg54EUr3TDzNIaCr1z,https://api.spotify.com/v1/audio-analysis/1l2Xmg54EUr3TDzNIaCr1z,183667,4
893,The Surfaris,Wipeout,2GKYEk8NQkafOqSw4uWZXl,0.366,0.712,5,-14.177,1,0.0361,0.0131,0.923,0.27,0.556,155.42,audio_features,spotify:track:2GKYEk8NQkafOqSw4uWZXl,https://api.spotify.com/v1/tracks/2GKYEk8NQkafOqSw4uWZXl,https://api.spotify.com/v1/audio-analysis/2GKYEk8NQkafOqSw4uWZXl,135773,4
894,Mitch Ryder and The Detroit Wheels,Devil with a Blue Dress & Good Golly Miss Molly,4d6FHaOlHLo4sGpMXaexho,0.544,0.84,0,-10.409,1,0.0627,0.25,0.0,0.167,0.743,79.264,audio_features,spotify:track:4d6FHaOlHLo4sGpMXaexho,https://api.spotify.com/v1/tracks/4d6FHaOlHLo4sGpMXaexho,https://api.spotify.com/v1/audio-analysis/4d6FHaOlHLo4sGpMXaexho,212000,4
895,Fugees,Killing Me Softly,0Q0IVlqMV64kNLlwjPj0Hl,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,audio_features,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773,4
896,Hank Williams,Hey Good Lookin',0deAIqyKFFw55JDMGWTcdA,0.777,0.36,7,-9.966,1,0.0401,0.805,0.0,0.0756,0.887,140.962,audio_features,spotify:track:0deAIqyKFFw55JDMGWTcdA,https://api.spotify.com/v1/tracks/0deAIqyKFFw55JDMGWTcdA,https://api.spotify.com/v1/audio-analysis/0deAIqyKFFw55JDMGWTcdA,176893,4
897,Tone-Loc,Wild Thing,0gljI0CtjpdZK6ecidfxto,0.943,0.685,7,-11.903,1,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,audio_features,spotify:track:0gljI0CtjpdZK6ecidfxto,https://api.spotify.com/v1/tracks/0gljI0CtjpdZK6ecidfxto,https://api.spotify.com/v1/audio-analysis/0gljI0CtjpdZK6ecidfxto,263573,4
898,Michael Jackson,Rock With You,7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4
899,The Jam,In the City,250dZY8xYbhHGQpM6bgL52,0.374,0.817,7,-9.133,1,0.0488,0.00108,6.63e-05,0.336,0.918,177.138,audio_features,spotify:track:250dZY8xYbhHGQpM6bgL52,https://api.spotify.com/v1/tracks/250dZY8xYbhHGQpM6bgL52,https://api.spotify.com/v1/audio-analysis/250dZY8xYbhHGQpM6bgL52,137800,4
900,Run-D.M.C.,Sucker MC's,3hx5R8nOKu5zvhlfDNSIQC,0.919,0.975,6,-5.636,1,0.0886,0.0898,0.00253,0.248,0.884,102.982,audio_features,spotify:track:3hx5R8nOKu5zvhlfDNSIQC,https://api.spotify.com/v1/tracks/3hx5R8nOKu5zvhlfDNSIQC,https://api.spotify.com/v1/audio-analysis/3hx5R8nOKu5zvhlfDNSIQC,189947,4
901,Alicia Keys,Fallin',0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,spotify:track:0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3
902,Duane Eddy,Rebel Rouser,35ySEC3RyS1w36bkpgj1lT,0.532,0.629,6,-7.879,0,0.0338,0.0529,0.9,0.109,0.634,105.557,audio_features,spotify:track:35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/tracks/35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/audio-analysis/35ySEC3RyS1w36bkpgj1lT,143627,4
903,The Strokes,Hard to Explain,0OM9ri37LIbPc9hffwsyb1,0.408,0.666,7,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,audio_features,spotify:track:0OM9ri37LIbPc9hffwsyb1,https://api.spotify.com/v1/tracks/0OM9ri37LIbPc9hffwsyb1,https://api.spotify.com/v1/audio-analysis/0OM9ri37LIbPc9hffwsyb1,224333,4
904,The Isley Brothers,It's Your Thing,0jerRsvPriEWOEz8SjWupO,0.752,0.839,8,-5.231,1,0.0839,0.277,0.000682,0.14,0.964,94.055,audio_features,spotify:track:0jerRsvPriEWOEz8SjWupO,https://api.spotify.com/v1/tracks/0jerRsvPriEWOEz8SjWupO,https://api.spotify.com/v1/audio-analysis/0jerRsvPriEWOEz8SjWupO,187693,4
905,Heaven 17,(We Don't Need This) Fascist Groove Thang,5U1UqrvzDDj22eyFocTtmr,0.691,0.931,7,-7.457,1,0.121,0.216,0.656,0.631,0.684,150.093,audio_features,spotify:track:5U1UqrvzDDj22eyFocTtmr,https://api.spotify.com/v1/tracks/5U1UqrvzDDj22eyFocTtmr,https://api.spotify.com/v1/audio-analysis/5U1UqrvzDDj22eyFocTtmr,261133,4
906,John Lennon,Jealous Guy,3D9iV6cYkYJRAPFO6DRKIE,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,audio_features,spotify:track:3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/tracks/3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/audio-analysis/3D9iV6cYkYJRAPFO6DRKIE,257787,4
907,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,5qYp7YDkLAaSd1nBWejkAD,0.587,0.221,9,-9.937,1,0.0297,0.709,0.0,0.309,0.701,137.663,audio_features,spotify:track:5qYp7YDkLAaSd1nBWejkAD,https://api.spotify.com/v1/tracks/5qYp7YDkLAaSd1nBWejkAD,https://api.spotify.com/v1/audio-analysis/5qYp7YDkLAaSd1nBWejkAD,152867,4
908,Terry Riley,In C,4XRcPVLVKhdAy7STWO1LnI,0.712,0.197,0,-21.739,1,0.102,0.945,0.892,0.0717,0.16,130.165,audio_features,spotify:track:4XRcPVLVKhdAy7STWO1LnI,https://api.spotify.com/v1/tracks/4XRcPVLVKhdAy7STWO1LnI,https://api.spotify.com/v1/audio-analysis/4XRcPVLVKhdAy7STWO1LnI,273387,4
909,Chris Isaak,Wicked Game,7w5AOd6HrDIHewHfpABEss,0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,audio_features,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067,4
910,Taana Gardner,Heartbeat,2swv9viYTRGz9RQ9ko4jWL,0.815,0.551,6,-13.418,0,0.128,0.0969,0.000258,0.0748,0.844,97.172,audio_features,spotify:track:2swv9viYTRGz9RQ9ko4jWL,https://api.spotify.com/v1/tracks/2swv9viYTRGz9RQ9ko4jWL,https://api.spotify.com/v1/audio-analysis/2swv9viYTRGz9RQ9ko4jWL,593932,4
911,Archie Bell & The Drells,Tighten Up,6IIcvtmuGpWIasqOpyGlyY,0.708,0.441,11,-12.931,1,0.196,0.242,0.000147,0.0899,0.724,125.191,audio_features,spotify:track:6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/tracks/6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/audio-analysis/6IIcvtmuGpWIasqOpyGlyY,196000,4
912,Aaron Neville,Tell It Like It Is,66BjgQodHebiX5QGpBAjyQ,0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,audio_features,spotify:track:66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/tracks/66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/audio-analysis/66BjgQodHebiX5QGpBAjyQ,164560,3
913,Tricky,Aftermath,4wcWI3GEtaGm38dbdDFbyI,0.73,0.436,10,-14.19,0,0.0637,0.0363,0.296,0.138,0.501,80.84,audio_features,spotify:track:4wcWI3GEtaGm38dbdDFbyI,https://api.spotify.com/v1/tracks/4wcWI3GEtaGm38dbdDFbyI,https://api.spotify.com/v1/audio-analysis/4wcWI3GEtaGm38dbdDFbyI,458667,4
914,Butthole Surfers,Pepper,1ng36571Iyov4HBxUClySn,0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,audio_features,spotify:track:1ng36571Iyov4HBxUClySn,https://api.spotify.com/v1/tracks/1ng36571Iyov4HBxUClySn,https://api.spotify.com/v1/audio-analysis/1ng36571Iyov4HBxUClySn,297267,4
915,Talking Heads,Burning Down the House,2VNfJpwdEQBLyXajaa6LWT,0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,audio_features,spotify:track:2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/tracks/2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/audio-analysis/2VNfJpwdEQBLyXajaa6LWT,241920,4
916,The Big Bopper,Chantilly Lace,07GtDOCxmye5KDWsTSACPk,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,audio_features,spotify:track:07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/tracks/07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/audio-analysis/07GtDOCxmye5KDWsTSACPk,145267,4
917,Kanye West,Jesus Walks,5g1vtHqi9uV7xtYeCcFOBx,0.637,0.834,3,-4.686,0,0.323,0.614,0.0,0.317,0.715,87.312,audio_features,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4
918,Midnight Oil,Beds Are Burning,1CtAzw53AIXKjAemxy4b1j,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,audio_features,spotify:track:1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/tracks/1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/audio-analysis/1CtAzw53AIXKjAemxy4b1j,255680,4
919,The Crystals,Then He Kissed Me,7jeOETwLUP84mPQzxlD5nh,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,audio_features,spotify:track:7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/tracks/7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/audio-analysis/7jeOETwLUP84mPQzxlD5nh,158685,4
920,Whitney Houston,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
921,James Brown,Say It Loud - I'm Black and Proud,5h8ve1B7Gr3k4W0WXAgLxE,0.85,0.66,3,-6.323,1,0.193,0.386,0.00235,0.0449,0.926,115.076,audio_features,spotify:track:5h8ve1B7Gr3k4W0WXAgLxE,https://api.spotify.com/v1/tracks/5h8ve1B7Gr3k4W0WXAgLxE,https://api.spotify.com/v1/audio-analysis/5h8ve1B7Gr3k4W0WXAgLxE,167187,4
922,James Brown,The Payback,5OcyX5eg7VrJuI833qOCUc,0.868,0.644,6,-10.987,1,0.194,0.159,0.00018,0.901,0.785,97.933,audio_features,spotify:track:5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/tracks/5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/audio-analysis/5OcyX5eg7VrJuI833qOCUc,459893,4
923,Queen,We Will Rock You,54flyrjcdnQdco7300avMJ,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
924,The Orioles,It's Too Soon to Know,3YdP82XA3ARj8uY1vwmxEk,0.401,0.0437,2,-15.261,1,0.0354,0.986,3.14e-05,0.1,0.187,115.409,audio_features,spotify:track:3YdP82XA3ARj8uY1vwmxEk,https://api.spotify.com/v1/tracks/3YdP82XA3ARj8uY1vwmxEk,https://api.spotify.com/v1/audio-analysis/3YdP82XA3ARj8uY1vwmxEk,181107,3
925,The Coasters,Young Blood,55f4JiHsK46ftCjzr5CiKl,0.503,0.447,8,-13.25,1,0.27,0.662,1.24e-05,0.341,0.681,111.264,audio_features,spotify:track:55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/tracks/55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/audio-analysis/55f4JiHsK46ftCjzr5CiKl,143027,4
926,Hole,Celebrity Skin,2V4Bc2I962j7acQj1N0PiQ,0.438,0.905,9,-6.161,1,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,audio_features,spotify:track:2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/tracks/2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/audio-analysis/2V4Bc2I962j7acQj1N0PiQ,162667,4
927,The Chantels,Maybe,2xMAFTxwZ0w1twuyMZcYb7,0.489,0.415,10,-7.466,1,0.0268,0.751,0.000653,0.14,0.357,104.207,audio_features,spotify:track:2xMAFTxwZ0w1twuyMZcYb7,https://api.spotify.com/v1/tracks/2xMAFTxwZ0w1twuyMZcYb7,https://api.spotify.com/v1/audio-analysis/2xMAFTxwZ0w1twuyMZcYb7,174133,4
928,Donna Summer,Bad Girls,1ibRqifchaAfeNdQGpbRVW,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4
929,Chet Baker,My Funny Valentine,4l9hml2UCnxoNI3yCdL1BW,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4
930,Smokey Robinson and The Miracles,Shop Around,2eOFGf5MOA5QHGLY9ZlOfl,0.365,0.668,7,-12.002,1,0.817,0.836,2.58e-05,0.911,0.216,53.071,audio_features,spotify:track:2eOFGf5MOA5QHGLY9ZlOfl,https://api.spotify.com/v1/tracks/2eOFGf5MOA5QHGLY9ZlOfl,https://api.spotify.com/v1/audio-analysis/2eOFGf5MOA5QHGLY9ZlOfl,217720,4
931,The Who,Substitute,6Ht0wBgRgLQPjIQKks766b,0.373,0.868,2,-9.762,1,0.0398,0.245,2.07e-06,0.0743,0.75,135.832,audio_features,spotify:track:6Ht0wBgRgLQPjIQKks766b,https://api.spotify.com/v1/tracks/6Ht0wBgRgLQPjIQKks766b,https://api.spotify.com/v1/audio-analysis/6Ht0wBgRgLQPjIQKks766b,227267,4
932,The Undisputed Truth,Smiling Faces Sometimes,5Vdg4tP25ffeGEC5GGmCwm,0.551,0.461,11,-11.778,1,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,audio_features,spotify:track:5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/tracks/5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/audio-analysis/5Vdg4tP25ffeGEC5GGmCwm,198547,4
933,Mobb Deep,"Shook Ones, Pt. 2",0zP0XEo0WOJZ31WUihCabf,0.718,0.778,10,-6.701,0,0.0451,0.000815,0.855,0.042,0.642,93.961,audio_features,spotify:track:0zP0XEo0WOJZ31WUihCabf,https://api.spotify.com/v1/tracks/0zP0XEo0WOJZ31WUihCabf,https://api.spotify.com/v1/audio-analysis/0zP0XEo0WOJZ31WUihCabf,276640,4
934,Jeff Buckley,Last Goodbye,0y5CnV2idm2KkQEudDjfDT,0.539,0.827,2,-5.045,1,0.038,0.0254,0.000425,0.233,0.523,86.922,audio_features,spotify:track:0y5CnV2idm2KkQEudDjfDT,https://api.spotify.com/v1/tracks/0y5CnV2idm2KkQEudDjfDT,https://api.spotify.com/v1/audio-analysis/0y5CnV2idm2KkQEudDjfDT,275720,4
935,Mahalia Jackson,Move On Up a Little Higher,1D1PV0JIxcyxlGNFey8gGm,0.601,0.188,10,-18.407,1,0.0291,0.755,0.0,0.113,0.675,100.201,audio_features,spotify:track:1D1PV0JIxcyxlGNFey8gGm,https://api.spotify.com/v1/tracks/1D1PV0JIxcyxlGNFey8gGm,https://api.spotify.com/v1/audio-analysis/1D1PV0JIxcyxlGNFey8gGm,325733,4
936,David Bowie,Rebel Rebel,2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4
